1.3577,-0.19868,-0.10361,-0.0085431,0.086523,0.18159,0.27666,0.37172,0.46668,0.54889,0.5842,0.60392,0.61737,0.62706,0.63426,0.63969,0.64376,0.64676,0.64886,0.65019,0.65091,0.65112,0.65095,0.65048,0.64978
1.4935,-0.19868,-0.10361,-0.0085431,0.086523,0.18159,0.27666,0.37172,0.46668,0.54855,0.58235,0.60034,0.61214,0.62031,0.62615,0.63037,0.63337,0.63542,0.6367,0.63733,0.63742,0.63711,0.63649,0.63563,0.63462
1.6293,-0.19868,-0.10361,-0.0085431,0.086523,0.18159,0.27666,0.37172,0.46668,0.54822,0.58059,0.59696,0.60725,0.61408,0.61874,0.62193,0.62406,0.62536,0.626,0.6261,0.62575,0.62508,0.62416,0.62307,0.62187
1.7651,-0.19868,-0.10361,-0.0085431,0.086523,0.18159,0.27666,0.37172,0.46667,0.5479,0.57893,0.5938,0.60272,0.60837,0.61202,0.61435,0.61577,0.61648,0.61664,0.61635,0.61571,0.6148,0.6137,0.61249,0.61119
1.9008,-0.19868,-0.10361,-0.0085431,0.086523,0.18159,0.27666,0.37172,0.46667,0.54761,0.57736,0.59086,0.59855,0.60317,0.60597,0.60759,0.60843,0.60868,0.60849,0.60793,0.60708,0.60602,0.60483,0.60356,0.60225
2.0366,-0.19868,-0.10361,-0.0085431,0.086523,0.18159,0.27666,0.37172,0.46667,0.54733,0.57591,0.58815,0.59475,0.59847,0.60054,0.60158,0.60197,0.60187,0.60142,0.60066,0.59968,0.59855,0.59732,0.59604,0.59475
2.1724,-0.19868,-0.10361,-0.0085431,0.086523,0.18159,0.27666,0.37172,0.46667,0.54707,0.57457,0.58567,0.59131,0.59426,0.59572,0.59628,0.59631,0.59595,0.5953,0.59441,0.59335,0.59218,0.59095,0.58969,0.58844
2.3082,-0.19868,-0.10361,-0.0085431,0.086523,0.18159,0.27666,0.37172,0.46666,0.54684,0.57335,0.58343,0.58823,0.59052,0.59147,0.59164,0.59138,0.59082,0.59003,0.58905,0.58795,0.58677,0.58556,0.58434,0.58313
2.4439,-0.19868,-0.10361,-0.0085431,0.086523,0.18159,0.27666,0.37172,0.46666,0.54662,0.57225,0.58143,0.5855,0.58722,0.58775,0.5876,0.58712,0.5864,0.58551,0.58448,0.58336,0.58219,0.581,0.57983,0.57868
2.5797,-0.19868,-0.10361,-0.0085431,0.086523,0.18159,0.27666,0.37172,0.46666,0.54643,0.57127,0.57967,0.58311,0.58436,0.58455,0.58414,0.58348,0.58265,0.58168,0.58061,0.57948,0.57833,0.57718,0.57605,0.57495
2.7155,-0.19868,-0.10361,-0.0085431,0.086523,0.18159,0.27666,0.37172,0.46666,0.54626,0.57042,0.57815,0.58106,0.58192,0.58182,0.58121,0.58041,0.57949,0.57847,0.57738,0.57625,0.57512,0.574,0.57292,0.57187
2.8512,-0.19868,-0.10361,-0.0085431,0.086523,0.18159,0.27666,0.37172,0.46666,0.54612,0.5697,0.57686,0.57933,0.57988,0.57955,0.57877,0.57787,0.57689,0.57583,0.57472,0.57361,0.57249,0.57141,0.57037,0.56936
2.987,-0.19868,-0.10361,-0.0085431,0.086523,0.18159,0.27666,0.37172,0.46666,0.546,0.56911,0.57581,0.57793,0.57823,0.57772,0.57681,0.57584,0.5748,0.57372,0.5726,0.57149,0.5704,0.56935,0.56834,0.56737
3.1228,-0.19868,-0.10361,-0.0085431,0.086523,0.18159,0.27666,0.37172,0.46666,0.54591,0.56865,0.575,0.57685,0.57695,0.57631,0.57531,0.57428,0.57321,0.5721,0.57098,0.56988,0.56881,0.56778,0.56679,0.56586
3.2586,-0.19868,-0.10361,-0.0085431,0.086523,0.18159,0.27666,0.37172,0.46666,0.54585,0.56832,0.57441,0.57607,0.57604,0.5753,0.57424,0.57317,0.57208,0.57096,0.56984,0.56875,0.56768,0.56667,0.56571,0.56479
3.3943,-0.19868,-0.10361,-0.0085431,0.086523,0.18159,0.27666,0.37172,0.46665,0.54581,0.56812,0.57406,0.57561,0.5755,0.57471,0.57361,0.57252,0.57141,0.57028,0.56916,0.56807,0.56701,0.56601,0.56506,0.56416
3.5301,-0.19868,-0.10361,-0.0085431,0.086523,0.18159,0.27666,0.37172,0.46665,0.54579,0.56805,0.57395,0.57546,0.57532,0.57451,0.5734,0.5723,0.57118,0.57006,0.56893,0.56785,0.56679,0.56579,0.56484,0.56395
3.6659,-0.19868,-0.10361,-0.0085431,0.086523,0.18159,0.27666,0.37172,0.46665,0.54581,0.56812,0.57406,0.57561,0.5755,0.57471,0.57361,0.57252,0.57141,0.57028,0.56916,0.56807,0.56701,0.56601,0.56506,0.56416
3.8017,-0.19868,-0.10361,-0.0085431,0.086523,0.18159,0.27666,0.37172,0.46666,0.54585,0.56832,0.57441,0.57607,0.57604,0.5753,0.57424,0.57317,0.57208,0.57096,0.56984,0.56875,0.56768,0.56667,0.56571,0.56479
3.9374,-0.19868,-0.10361,-0.0085431,0.086523,0.18159,0.27666,0.37172,0.46666,0.54591,0.56865,0.575,0.57685,0.57695,0.57631,0.57531,0.57428,0.57321,0.5721,0.57098,0.56988,0.56881,0.56778,0.56679,0.56586
4.0732,-0.19868,-0.10361,-0.0085431,0.086523,0.18159,0.27666,0.37172,0.46666,0.546,0.56911,0.57581,0.57793,0.57823,0.57772,0.57681,0.57584,0.5748,0.57372,0.5726,0.57149,0.5704,0.56935,0.56834,0.56737
4.209,-0.19868,-0.10361,-0.0085431,0.086523,0.18159,0.27666,0.37172,0.46666,0.54612,0.5697,0.57686,0.57933,0.57988,0.57955,0.57877,0.57787,0.57689,0.57583,0.57472,0.57361,0.57249,0.57141,0.57037,0.56936
4.3448,-0.19868,-0.10361,-0.0085431,0.086523,0.18159,0.27666,0.37172,0.46666,0.54626,0.57042,0.57815,0.58106,0.58192,0.58182,0.58121,0.58041,0.57949,0.57847,0.57738,0.57625,0.57512,0.574,0.57292,0.57187
4.4805,-0.19868,-0.10361,-0.0085431,0.086523,0.18159,0.27666,0.37172,0.46666,0.54643,0.57127,0.57967,0.58311,0.58436,0.58455,0.58414,0.58348,0.58265,0.58168,0.58061,0.57948,0.57833,0.57718,0.57605,0.57495
4.6163,-0.19868,-0.10361,-0.0085431,0.086523,0.18159,0.27666,0.37172,0.46666,0.54662,0.57225,0.58143,0.5855,0.58722,0.58775,0.5876,0.58712,0.5864,0.58551,0.58448,0.58336,0.58219,0.581,0.57983,0.57868
4.7521,-0.19868,-0.10361,-0.0085431,0.086523,0.18159,0.27666,0.37172,0.46666,0.54684,0.57335,0.58343,0.58823,0.59052,0.59147,0.59164,0.59138,0.59082,0.59003,0.58905,0.58795,0.58677,0.58556,0.58434,0.58313
4.8879,-0.19868,-0.10361,-0.0085431,0.086523,0.18159,0.27666,0.37172,0.46667,0.54707,0.57457,0.58567,0.59131,0.59426,0.59572,0.59628,0.59631,0.59595,0.5953,0.59441,0.59335,0.59218,0.59095,0.58969,0.58844
5.0236,-0.19868,-0.10361,-0.0085431,0.086523,0.18159,0.27666,0.37172,0.46667,0.54733,0.57591,0.58815,0.59475,0.59847,0.60054,0.60158,0.60197,0.60187,0.60142,0.60066,0.59968,0.59855,0.59732,0.59604,0.59475
5.1594,-0.19868,-0.10361,-0.0085431,0.086523,0.18159,0.27666,0.37172,0.46667,0.54761,0.57736,0.59086,0.59855,0.60317,0.60597,0.60759,0.60843,0.60868,0.60849,0.60793,0.60708,0.60602,0.60483,0.60356,0.60225
5.2952,-0.19868,-0.10361,-0.0085431,0.086523,0.18159,0.27666,0.37172,0.46667,0.5479,0.57893,0.5938,0.60272,0.60837,0.61202,0.61435,0.61577,0.61648,0.61664,0.61635,0.61571,0.6148,0.6137,0.61249,0.61119
5.4309,-0.19868,-0.10361,-0.0085431,0.086523,0.18159,0.27666,0.37172,0.46668,0.54822,0.58059,0.59696,0.60725,0.61408,0.61874,0.62193,0.62406,0.62536,0.626,0.6261,0.62575,0.62508,0.62416,0.62307,0.62187
5.5667,-0.19868,-0.10361,-0.0085431,0.086523,0.18159,0.27666,0.37172,0.46668,0.54855,0.58235,0.60034,0.61214,0.62031,0.62615,0.63037,0.63337,0.63542,0.6367,0.63733,0.63742,0.63711,0.63649,0.63563,0.63462
5.7025,-0.19868,-0.10361,-0.0085431,0.086523,0.18159,0.27666,0.37172,0.46668,0.54889,0.5842,0.60392,0.61737,0.62706,0.63426,0.63969,0.64376,0.64676,0.64886,0.65019,0.65091,0.65112,0.65095,0.65048,0.64978
5.8383,-0.19868,-0.10361,-0.0085431,0.086523,0.18159,0.27666,0.37172,0.46668,0.54925,0.58613,0.60769,0.62294,0.63432,0.64306,0.64991,0.65527,0.65943,0.66257,0.66484,0.66638,0.66734,0.66782,0.66793,0.66775
5.974,-0.19868,-0.10361,-0.0085431,0.086523,0.18159,0.27666,0.37172,0.46669,0.54961,0.58813,0.61164,0.62883,0.64206,0.65255,0.66105,0.66792,0.6735,0.67793,0.6814,0.68403,0.68599,0.68738,0.68833,0.68892
6.1098,-0.19868,-0.10361,-0.0085431,0.086523,0.18159,0.27666,0.37172,0.46669,0.54999,0.59019,0.61573,0.63499,0.65025,0.66269,0.67305,0.6817,0.68895,0.69496,0.69991,0.70394,0.7072,0.70981,0.7119,0.71356
6.2456,-0.19868,-0.10361,-0.0085431,0.086523,0.18159,0.27666,0.37172,0.46669,0.55037,0.59231,0.61997,0.64142,0.65886,0.67343,0.68588,0.69656,0.70577,0.71366,0.72041,0.72617,0.73108,0.73527,0.73886,0.74196
6.3814,-0.19868,-0.10361,-0.0085431,0.086523,0.18159,0.27666,0.37172,0.4667,0.55077,0.59447,0.62431,0.64806,0.66782,0.68471,0.69946,0.7124,0.72383,0.7339,0.74277,0.7506,0.75751,0.76364,0.76912,0.77405
6.5171,-0.19868,-0.10361,-0.0085431,0.086523,0.18159,0.27666,0.37172,0.4667,0.55116,0.59666,0.62875,0.65487,0.67708,0.69644,0.71367,0.72909,0.74299,0.75552,0.76682,0.77704,0.78631,0.79476,0.80252,0.80969
6.6529,-0.19868,-0.10361,-0.0085431,0.086523,0.18159,0.27666,0.37172,0.4667,0.55156,0.59888,0.63325,0.66183,0.68658,0.70853,0.7284,0.74648,0.76307,0.7783,0.7923,0.80522,0.81716,0.82827,0.83867,0.84846
6.7887,-0.19868,-0.10361,-0.0085431,0.086523,0.18159,0.27666,0.37172,0.46671,0.55196,0.60112,0.6378,0.66888,0.69625,0.72088,0.74351,0.76441,0.78385,0.80197,0.81889,0.83474,0.84963,0.86368,0.87703,0.88976
6.9245,-0.19868,-0.10361,-0.0085431,0.086523,0.18159,0.27666,0.37172,0.46671,0.55237,0.60337,0.64239,0.67601,0.70603,0.73343,0.75889,0.7827,0.80513,0.82629,0.8463,0.86528,0.8833,0.90053,0.91706,0.933
7.0602,-0.19868,-0.10361,-0.0085431,0.086523,0.18159,0.27666,0.37172,0.46671,0.55277,0.60562,0.647,0.68317,0.71589,0.74608,0.77444,0.80122,0.82671,0.85101,0.87421,0.89642,0.91772,0.93826,0.95813,0.97743
